Frame_Idx,Hips-T_X,Hips-T_Z,Hips-T_Y,Hips-R_X,Hips-R_Z,Hips-R_Y,RUL-T_X,RUL-T_Z,RUL-T_Y,RUL-R_X,RUL-R_Z,RUL-R_Y,RK-T_X,RK-T_Z,RK-T_Y,RK-R_X,RK-R_Z,RK-R_Y,RF-T_X,RF-T_Z,RF-T_Y,RF-R_X,RF-R_Z,RF-R_Y,LUL-T_X,LUL-T_Z,LUL-T_Y,LUL-R_X,LUL-R_Z,LUL-R_Y,LK-T_X,LK-T_Z,LK-T_Y,LK-R_X,LK-R_Z,LK-R_Y,LF-T_X,LF-T_Z,LF-T_Y,LF-R_X,LF-R_Z,LF-R_Y
238,-95.77153015136719,75.7491683959961,3.8660871982574463,10.48261833190918,6.816446781158447,136.3912353515625,-10.248594284057617,-1.4595237970352173,0.007089289370924234,-23.580623626708984,-3.7369608879089355,11.448545455932617,0.023056941106915474,-37.95693588256836,0.03529210016131401,49.343868255615234,13.901824951171875,-22.52570343017578,-0.06217852979898453,-35.2081184387207,-0.203860342502594,-10.286065101623535,7.875448226928711,-7.70827579498291,10.256529808044434,-1.4971122741699219,0.020594093948602676,-25.43071174621582,-1.7405486106872559,-2.6267900466918945,0.02801469899713993,-37.96436309814453,0.016972612589597702,53.749671936035156,-13.123650550842285,3.809701442718506,0.4061514437198639,-37.00556564331055,0.2725464999675751,-7.551131248474121,1.8860971927642822,-11.76447868347168
239,-95.76997375488281,75.74981689453125,3.863708734512329,10.477161407470703,6.809561252593994,136.39541625976562,-10.249706268310547,-1.4589062929153442,0.005249648354947567,-23.587732315063477,-3.7382423877716064,11.449023246765137,0.023614609614014626,-37.95588684082031,0.034161075949668884,49.34185028076172,13.903923988342285,-22.530305862426758,-0.06470885127782822,-35.209171295166016,-0.20384764671325684,-10.287832260131836,7.875278949737549,-7.6968770027160645,10.255189895629883,-1.4981279373168945,0.021244166418910027,-25.43900489807129,-1.734439492225647,-2.6280081272125244,0.027653377503156662,-37.964385986328125,0.0160982646048069,53.75400924682617,-13.133234977722168,3.800549030303955,0.4041602313518524,-37.00555419921875,0.27290382981300354,-7.551661014556885,1.8912217617034912,-11.764290809631348
240,-95.76679229736328,75.75044250488281,3.8605663776397705,10.476489067077637,6.812056541442871,136.40139770507812,-10.249663352966309,-1.4589182138442993,0.004059145227074623,-23.583168029785156,-3.739557981491089,11.449103355407715,0.024795986711978912,-37.955101013183594,0.03393477201461792,49.337799072265625,13.909283638000488,-22.53453254699707,-0.06336233764886856,-35.20891571044922,-0.20473182201385498,-10.286065101623535,7.875448226928711,-7.70827579498291,10.256936073303223,-1.4983093738555908,0.022978194057941437,-25.435636520385742,-1.7343448400497437,-2.6392624378204346,0.027493657544255257,-37.96385192871094,0.016039857640862465,53.75331115722656,-13.134539604187012,3.803096294403076,0.40002545714378357,-37.006683349609375,0.27021804451942444,-7.553234577178955,1.8882073163986206,-11.764430046081543
241,-95.76405334472656,75.74925231933594,3.8571925163269043,10.476426124572754,6.80794620513916,136.40493774414062,-10.250792503356934,-1.4583985805511475,0.0017157335532829165,-23.586999893188477,-3.7410688400268555,11.457141876220703,0.023297935724258423,-37.955135345458984,0.03242766857147217,49.33992385864258,13.921363830566406,-22.54315757751465,-0.08298013359308243,-35.21375274658203,-0.2117549031972885,-10.307124137878418,7.881784915924072,-7.621026992797852,10.253514289855957,-1.498396873474121,0.025170505046844482,-25.4407958984375,-1.7281160354614258,-2.6347763538360596,0.02319016121327877,-37.963348388671875,0.017443453893065453,53.75914764404297,-13.136285781860352,3.7925727367401123,0.400866836309433,-37.009559631347656,0.2642907202243805,-7.554444313049316,1.8884971141815186,-11.766776084899902
242,-95.76220703125,75.74710083007812,3.855325698852539,10.477622032165527,6.810293197631836,136.40538024902344,-10.250478744506836,-1.4583113193511963,0.0018445419846102595,-23.58197593688965,-3.7423367500305176,11.466991424560547,0.026521572843194008,-37.954280853271484,0.03282783553004265,49.33686447143555,13.92461109161377,-22.55338478088379,-0.0612892284989357,-35.20353317260742,-0.20480163395404816,-10.28345012664795,7.876178741455078,-7.719919681549072,10.256357192993164,-1.497658133506775,0.026021117344498634,-25.436670303344727,-1.7288579940795898,-2.6368443965911865,0.025288699194788933,-37.962345123291016,0.018759313970804214,53.757118225097656,-13.136515617370605,3.794628143310547,0.3978273272514343,-37.0107307434082,0.26156115531921387,-7.553166389465332,1.8846304416656494,-11.7694730758667
243,-95.76188659667969,75.7470474243164,3.852552890777588,10.478026390075684,6.809413433074951,136.410888671875,-10.252326965332031,-1.4590624570846558,0.001443692366592586,-23.58005714416504,-3.73818039894104,11.477368354797363,0.024587983265519142,-37.954044342041016,0.03207165375351906,49.3338623046875,13.934261322021484,-22.569345474243164,-0.07373695820569992,-35.20667266845703,-0.2085821032524109,-10.298341751098633,7.8765974044799805,-7.674802780151367,10.254850387573242,-1.4968456029891968,0.025888334959745407,-25.436246871948242,-1.7265053987503052,-2.634387493133545,0.02217697538435459,-37.96145248413086,0.01816398836672306,53.75825119018555,-13.13410758972168,3.7858386039733887,0.39574262499809265,-37.011043548583984,0.26253095269203186,-7.550658702850342,1.8820945024490356,-11.76391887664795
244,-95.76082611083984,75.74718475341797,3.84977126121521,10.477283477783203,6.807794094085693,136.42039489746094,-10.252341270446777,-1.4586889743804932,0.000822218309622258,-23.577463150024414,-3.744985818862915,11.476449012756348,0.027380935847759247,-37.95361328125,0.03330148756504059,49.3311882019043,13.935535430908203,-22.581127166748047,-0.07599899172782898,-35.20833206176758,-0.2114342302083969,-10.302706718444824,7.885529518127441,-7.651306629180908,10.25137710571289,-1.4968949556350708,0.02667645737528801,-25.434953689575195,-1.7233232259750366,-2.6354076862335205,0.019040247425436974,-37.96123504638672,0.018168514594435692,53.75859069824219,-13.135467529296875,3.7739429473876953,0.39679044485092163,-37.010440826416016,0.2628810405731201,-7.551708221435547,1.8848731517791748,-11.7635498046875
245,-95.75933837890625,75.7469711303711,3.848342180252075,10.473426818847656,6.804878234863281,136.42251586914062,-10.254477500915527,-1.4580405950546265,0.00190086814109236,-23.576568603515625,-3.7395451068878174,11.480315208435059,0.025820158421993256,-37.95378112792969,0.034145571291446686,49.327293395996094,13.936366081237793,-22.59184455871582,-0.08233451098203659,-35.211204528808594,-0.21454831957817078,-10.31583309173584,7.889308929443359,-7.6176323890686035,10.252904891967773,-1.4966861009597778,0.027483558282256126,-25.439208984375,-1.7201683521270752,-2.636167287826538,0.020837411284446716,-37.962703704833984,0.02060997486114502,53.75956726074219,-13.138320922851562,3.776682138442993,0.39255306124687195,-37.01292037963867,0.25890815258026123,-7.552713871002197,1.8859635591506958,-11.770856857299805
246,-95.75764465332031,75.74555206298828,3.847295045852661,10.468153953552246,6.805326461791992,136.4320831298828,-10.254673957824707,-1.4587944746017456,0.00020492846670094877,-23.57933235168457,-3.740025520324707,11.46936321258545,0.026713643223047256,-37.95291519165039,0.03270930051803589,49.32527160644531,13.936023712158203,-22.601009368896484,-0.07435765117406845,-35.20698165893555,-0.21340131759643555,-10.306233406066895,7.885875225067139,-7.649161338806152,10.25622844696045,-1.496203064918518,0.02859310992062092,-25.445249557495117,-1.723385214805603,-2.6536357402801514,0.025977270677685738,-37.96232223510742,0.020160440355539322,53.760459899902344,-13.151459693908691,3.793389320373535,0.3918016850948334,-37.014163970947266,0.2564837336540222,-7.552961349487305,1.8936272859573364,-11.782610893249512
247,-95.7555923461914,75.7462158203125,3.84602689743042,10.462759971618652,6.802554607391357,136.4327392578125,-10.254876136779785,-1.459104299545288,9.312665497418493e-05,-23.584999084472656,-3.738996744155884,11.467503547668457,0.02523469179868698,-37.95174789428711,0.030115069821476936,49.32102584838867,13.94433307647705,-22.59899139404297,-0.08501890301704407,-35.210445404052734,-0.2173919677734375,-10.312273979187012,7.8807830810546875,-7.6102752685546875,10.256742477416992,-1.4972953796386719,0.025722622871398926,-25.45489501953125,-1.717868447303772,-2.6536684036254883,0.0266860444098711,-37.962459564208984,0.017697352916002274,53.7684326171875,-13.156964302062988,3.7915468215942383,0.3899015486240387,-37.01414108276367,0.258614718914032,-7.5564398765563965,1.8969892263412476,-11.786938667297363
248,-95.75398254394531,75.74541473388672,3.845109462738037,10.458622932434082,6.803734302520752,136.4383087158203,-10.252461433410645,-1.4586749076843262,0.002149196108803153,-23.575843811035156,-3.7461559772491455,11.459895133972168,0.028820758685469627,-37.95119857788086,0.03314303234219551,49.310829162597656,13.945265769958496,-22.60161590576172,-0.07035229355096817,-35.20418930053711,-0.21250930428504944,-10.297478675842285,7.8793721199035645,-7.671475410461426,10.259718894958496,-1.496721625328064,0.02648101933300495,-25.457971572875977,-1.7192015647888184,-2.663503885269165,0.03038940206170082,-37.9625358581543,0.018411030992865562,53.771549224853516,-13.163575172424316,3.802949905395508,0.39031484723091125,-37.014068603515625,0.2585431933403015,-7.553208351135254,1.8969838619232178,-11.803299903869629
249,-95.75389862060547,75.74500274658203,3.842754602432251,10.455096244812012,6.798320770263672,136.44143676757812,-10.253717422485352,-1.4574670791625977,0.003969656303524971,-23.57324981689453,-3.745129346847534,11.459050178527832,0.02879742532968521,-37.95145797729492,0.03512938693165779,49.3057975769043,13.940930366516113,-22.608856201171875,-0.0769863948225975,-35.20478820800781,-0.21359805762767792,-10.304723739624023,7.888396263122559,-7.640670299530029,10.25577163696289,-1.4966435432434082,0.027399739250540733,-25.465373992919922,-1.7096439599990845,-2.6568522453308105,0.024380691349506378,-37.96198654174805,0.02010073885321617,53.7773551940918,-13.160027503967285,3.7950358390808105,0.3869679570198059,-37.01533126831055,0.25741299986839294,-7.5498247146606445,1.8927897214889526,-11.806234359741211
250,-95.75325012207031,75.74486541748047,3.8405447006225586,10.449028968811035,6.79803991317749,136.44805908203125,-10.253735542297363,-1.4562952518463135,0.007350323721766472,-23.560251235961914,-3.744598627090454,11.476092338562012,0.02838749997317791,-37.95092010498047,0.03882201388478279,49.28308868408203,13.958893775939941,-22.625619888305664,-0.07989238202571869,-35.20358657836914,-0.21463540196418762,-10.305456161499023,7.8924126625061035,-7.637942790985107,10.255605697631836,-1.495100975036621,0.029987771064043045,-25.46710205078125,-1.7089124917984009,-2.655243396759033,0.026654114946722984,-37.96327590942383,0.022748902440071106,53.78253936767578,-13.163065910339355,3.784162998199463,0.3944219946861267,-37.010765075683594,0.2609265148639679,-7.525076389312744,1.885239601135254,-11.812128067016602
251,-95.75301361083984,75.74488830566406,3.8384687900543213,10.445899963378906,6.794235706329346,136.44866943359375,-10.254462242126465,-1.455830454826355,0.008275559172034264,-23.56048011779785,-3.74375057220459,11.482479095458984,0.026326630264520645,-37.95131301879883,0.03851530700922012,49.278724670410156,13.968643188476562,-22.629186630249023,-0.08201435208320618,-35.2007942199707,-0.21257205307483673,-10.303276062011719,7.889003276824951,-7.643767833709717,10.255970001220703,-1.494813084602356,0.030770592391490936,-25.470380783081055,-1.7040437459945679,-2.6512742042541504,0.026295462623238564,-37.963050842285156,0.024387510493397713,53.78512954711914,-13.162649154663086,3.7757391929626465,0.3892362415790558,-37.01217269897461,0.26130175590515137,-7.521512031555176,1.881629228591919,-11.809712409973145
252,-95.7524642944336,75.74676513671875,3.8366339206695557,10.445899963378906,6.794235706329346,136.44866943359375,-10.252098083496094,-1.4556041955947876,0.009425394237041473,-23.5552978515625,-3.7510976791381836,11.484970092773438,0.028700418770313263,-37.95159149169922,0.03967135027050972,49.27560806274414,13.97503662109375,-22.626951217651367,-0.07596679031848907,-35.198062896728516,-0.20822137594223022,-10.294766426086426,7.887269496917725,-7.675415515899658,10.259227752685547,-1.496195673942566,0.028103141114115715,-25.472620010375977,-1.7081512212753296,-2.6568422317504883,0.03267737105488777,-37.96515655517578,0.02262294664978981,53.788063049316406,-13.176671981811523,3.781548261642456,0.38861003518104553,-37.01130676269531,0.262925922870636,-7.516206741333008,1.8866931200027466,-11.8071870803833
253,-95.75144958496094,75.74742126464844,3.8354878425598145,10.445899963378906,6.794235706329346,136.44866943359375,-10.254256248474121,-1.4556306600570679,0.009032108820974827,-23.554279327392578,-3.744736671447754,11.491643905639648,0.026502816006541252,-37.951690673828125,0.03829597681760788,49.2760009765625,13.97894287109375,-22.64008140563965,-0.09251094609498978,-35.20294189453125,-0.21284963190555573,-10.310443878173828,7.895313739776611,-7.590227127075195,10.2609281539917,-1.4962965250015259,0.027453133836388588,-25.474252700805664,-1.7067489624023438,-2.655426263809204,0.03440699353814125,-37.96453857421875,0.02302549034357071,53.790992736816406,-13.179208755493164,3.7785489559173584,0.3869161307811737,-37.012123107910156,0.26290538907051086,-7.510146617889404,1.885979413986206,-11.809778213500977
254,-95.7500991821289,75.74742126464844,3.834980010986328,10.442170143127441,6.797033309936523,136.4517059326172,-10.250986099243164,-1.4563162326812744,0.008243579417467117,-23.550020217895508,-3.752450466156006,11.485779762268066,0.030822550877928734,-37.95397186279297,0.04162943363189697,49.27598571777344,13.981950759887695,-22.643688201904297,-0.07829922437667847,-35.19648742675781,-0.20751844346523285,-10.296630859375,7.894308567047119,-7.640096664428711,10.263422966003418,-1.4959197044372559,0.02868010848760605,-25.47759437561035,-1.70476496219635,-2.6619150638580322,0.03571130335330963,-37.9635124206543,0.023129001259803772,53.79346466064453,-13.180069923400879,3.779860019683838,0.3850945830345154,-37.01426315307617,0.26116815209388733,-7.50608491897583,1.8813897371292114,-11.810724258422852
255,-95.74848937988281,75.74742889404297,3.8343660831451416,10.437565803527832,6.794985771179199,136.455322265625,-10.251042366027832,-1.4561796188354492,0.008102858439087868,-23.549964904785156,-3.7529759407043457,11.481037139892578,0.029592154547572136,-37.953887939453125,0.04145867004990578,49.27084732055664,13.987253189086914,-22.64981460571289,-0.08812957257032394,-35.199127197265625,-0.21095776557922363,-10.307510375976562,7.896117687225342,-7.5883026123046875,10.260601043701172,-1.4951057434082031,0.02998528443276882,-25.482084274291992,-1.6960667371749878,-2.655200242996216,0.03144022077322006,-37.96247863769531,0.024486394599080086,53.796180725097656,-13.176334381103516,3.765636920928955,0.38848406076431274,-37.015804290771484,0.2601798176765442,-7.503008842468262,1.8798885345458984,-11.81824016571045
256,-95.74761199951172,75.7466049194336,3.833735466003418,10.425975799560547,6.791195392608643,136.4456329345703,-10.249371528625488,-1.456710696220398,0.0105219054967165,-23.55689811706543,-3.7508556842803955,11.488031387329102,0.03137366846203804,-37.954376220703125,0.04245852679014206,49.26988220214844,13.992011070251465,-22.65135955810547,-0.08134529739618301,-35.194541931152344,-0.20737555623054504,-10.30321216583252,7.897069931030273,-7.610978603363037,10.260733604431152,-1.493989109992981,0.028865447267889977,-25.494312286376953,-1.688456654548645,-2.638942003250122,0.031192656606435776,-37.962379455566406,0.025631051510572433,53.80077362060547,-13.170586585998535,3.7605714797973633,0.3913785219192505,-37.01609420776367,0.25991448760032654,-7.501486778259277,1.8765498399734497,-11.817361831665039
257,-95.74842071533203,75.74752807617188,3.834310531616211,10.420516967773438,6.786803245544434,136.4418182373047,-10.251776695251465,-1.4565001726150513,0.009897705167531967,-23.561819076538086,-3.7431063652038574,11.494563102722168,0.028614144772291183,-37.95606231689453,0.04274602234363556,49.26838302612305,13.993901252746582,-22.658967971801758,-0.08301568776369095,-35.19446563720703,-0.20572717487812042,-10.307183265686035,7.894725322723389,-7.598863124847412,10.259074211120605,-1.4950628280639648,0.027194157242774963,-25.50379180908203,-1.6837773323059082,-2.6272878646850586,0.02976560778915882,-37.96149444580078,0.023188194260001183,53.80369186401367,-13.170047760009766,3.7595603466033936,0.39399826526641846,-37.014259338378906,0.263114333152771,-7.495348930358887,1.8792219161987305,-11.821002006530762
258,-95.74800109863281,75.7496109008789,3.833894729614258,10.417119979858398,6.789600849151611,136.43788146972656,-10.2485990524292,-1.4571058750152588,0.010087359696626663,-23.558670043945312,-3.749022960662842,11.486898422241211,0.03207146003842354,-37.9574089050293,0.044701576232910156,49.265846252441406,13.993887901306152,-22.644880294799805,-0.08312910050153732,-35.1958122253418,-0.20633795857429504,-10.310820579528809,7.896269798278809,-7.593948841094971,10.258681297302246,-1.4951528310775757,0.026814578101038933,-25.503543853759766,-1.6783292293548584,-2.619797706604004,0.03682181239128113,-37.963401794433594,0.021568739786744118,53.80474853515625,-13.185320854187012,3.7735910415649414,0.4011770188808441,-37.0146598815918,0.2636207938194275,-7.498310565948486,1.8942928314208984,-11.84696102142334
259,-95.74705505371094,75.7504653930664,3.8340542316436768,10.41132640838623,6.78769588470459,136.43301391601562,-10.248958587646484,-1.4574503898620605,0.009351187385618687,-23.563142776489258,-3.745384931564331,11.486841201782227,0.03209633752703667,-37.95878219604492,0.04499730095267296,49.26508712768555,13.991887092590332,-22.642898559570312,-0.08648809045553207,-35.19734573364258,-0.20886445045471191,-10.3179349899292,7.897449016571045,-7.566464900970459,10.256142616271973,-1.4947260618209839,0.027683336287736893,-25.51092529296875,-1.6672821044921875,-2.614912271499634,0.033260174095630646,-37.9638786315918,0.02333376742899418,53.805362701416016,-13.185688018798828,3.770293951034546,0.40176916122436523,-37.017127990722656,0.2585029602050781,-7.4961042404174805,1.8902260065078735,-11.846145629882812
260,-95.74673461914062,75.7506332397461,3.8345143795013428,10.407930374145508,6.788006782531738,136.4370880126953,-10.24944019317627,-1.458008885383606,0.008130823262035847,-23.565032958984375,-3.7448365688323975,11.481709480285645,0.03195198252797127,-37.96010208129883,0.04500998556613922,49.26508712768555,13.991887092590332,-22.642898559570312,-0.08120562136173248,-35.19526672363281,-0.20845817029476166,-10.31499195098877,7.892542362213135,-7.5840277671813965,10.256124496459961,-1.4939616918563843,0.029296785593032837,-25.51300048828125,-1.6669098138809204,-2.620056390762329,0.03257839009165764,-37.96489334106445,0.025827918201684952,53.805362701416016,-13.185688018798828,3.770293951034546,0.40291348099708557,-37.018951416015625,0.25615787506103516,-7.4961042404174805,1.8902260065078735,-11.846145629882812
261,-95.74687194824219,75.75120544433594,3.835313081741333,10.403603553771973,6.781855583190918,136.43727111816406,-10.249847412109375,-1.4574769735336304,0.007328866049647331,-23.570003509521484,-3.7472612857818604,11.475981712341309,0.03191261738538742,-37.961204528808594,0.04558712989091873,49.26355743408203,13.987870216369629,-22.638938903808594,-0.09326613694429398,-35.20012283325195,-0.2136385142803192,-10.331981658935547,7.899720191955566,-7.5123114585876465,10.255913734436035,-1.4940428733825684,0.031483303755521774,-25.52035903930664,-1.6685516834259033,-2.6200225353240967,0.031903259456157684,-37.96598434448242,0.028423598036170006,53.805362701416016,-13.185688018798828,3.770293951034546,0.4041594862937927,-37.02149200439453,0.2533845901489258,-7.4961042404174805,1.8902260065078735,-11.846145629882812
262,-95.74696350097656,75.75037384033203,3.836400032043457,10.403603553771973,6.781855583190918,136.43727111816406,-10.247122764587402,-1.4564465284347534,0.008141400292515755,-23.56930923461914,-3.7508418560028076,11.469782829284668,0.03336319699883461,-37.96091079711914,0.04751313105225563,49.26633071899414,13.982653617858887,-22.636369705200195,-0.08066810667514801,-35.197139739990234,-0.20844054222106934,-10.323406219482422,7.89463472366333,-7.565214157104492,10.2598237991333,-1.4953596591949463,0.030559927225112915,-25.52220344543457,-1.682274580001831,-2.6134419441223145,0.03968767449259758,-37.965885162353516,0.025176215916872025,53.80070495605469,-13.180930137634277,3.7773020267486572,0.4046909511089325,-37.02016067504883,0.25174832344055176,-7.497483253479004,1.8996435403823853,-11.836204528808594
263,-95.74736022949219,75.7500991821289,3.8375251293182373,10.403603553771973,6.781855583190918,136.43727111816406,-10.24636173248291,-1.4565298557281494,0.006601739674806595,-23.569604873657227,-3.746267318725586,11.472046852111816,0.03179555758833885,-37.96144485473633,0.04645421728491783,49.26411819458008,13.990151405334473,-22.630107879638672,-0.09246162325143814,-35.19910430908203,-0.2081683874130249,-10.336835861206055,7.886524677276611,-7.543180465698242,10.260417938232422,-1.4955432415008545,0.03169248625636101,-25.52444076538086,-1.684981107711792,-2.605234384536743,0.04060382768511772,-37.966495513916016,0.02601478435099125,53.80327606201172,-13.1686372756958,3.7705650329589844,0.4017629623413086,-37.021846771240234,0.24900729954242706,-7.500709533691406,1.9006457328796387,-11.830689430236816
264,-95.74984741210938,75.7483139038086,3.8379642963409424,10.389015197753906,6.777490139007568,136.4371337890625,-10.245810508728027,-1.4586749076843262,0.007304748520255089,-23.58533477783203,-3.7420480251312256,11.466310501098633,0.03302586078643799,-37.96184158325195,0.047742512077093124,49.265541076660156,13.979165077209473,-22.592744827270508,-0.07396262139081955,-35.19253921508789,-0.20628057420253754,-10.321710586547852,7.878840923309326,-7.6534504890441895,10.264220237731934,-1.4934217929840088,0.031841687858104706,-25.54096794128418,-1.6897956132888794,-2.6050026416778564,0.04340652376413345,-37.96718978881836,0.02696695737540722,53.80726623535156,-13.152641296386719,3.764470338821411,0.396344393491745,-37.022396087646484,0.24975381791591644,-7.501509666442871,1.8957247734069824,-11.818567276000977
265,-95.75145721435547,75.74750518798828,3.8401191234588623,10.38589096069336,6.773687839508057,136.43772888183594,-10.244355201721191,-1.4583392143249512,0.008612314239144325,-23.592662811279297,-3.744396686553955,11.464105606079102,0.03310934454202652,-37.962623596191406,0.04915207251906395,49.267208099365234,13.97905158996582,-22.58660888671875,-0.07795974612236023,-35.19546890258789,-0.2094288170337677,-10.326591491699219,7.879133701324463,-7.640881538391113,10.26307201385498,-1.493980050086975,0.030870281159877777,-25.551315307617188,-1.6906638145446777,-2.5945868492126465,0.04263870790600777,-37.96873092651367,0.027650227770209312,53.81821823120117,-13.139046669006348,3.749919891357422,0.3946618139743805,-37.02223587036133,0.2516416311264038,-7.504722595214844,1.8913826942443848,-11.811156272888184
266,-95.75294494628906,75.74742126464844,3.8425729274749756,10.383956909179688,6.772226333618164,136.4387969970703,-10.244610786437988,-1.4581012725830078,0.0091150663793087,-23.598661422729492,-3.745671033859253,11.464122772216797,0.03331601619720459,-37.963443756103516,0.050327036529779434,49.2718391418457,13.972272872924805,-22.593692779541016,-0.07190563529729843,-35.1973876953125,-0.21183399856090546,-10.323348045349121,7.888863563537598,-7.634486675262451,10.262885093688965,-1.4937541484832764,0.03139318525791168,-25.55367660522461,-1.6909806728363037,-2.595858573913574,0.043562039732933044,-37.96939468383789,0.02899887040257454,53.81821823120117,-13.139046669006348,3.749919891357422,0.3944888710975647,-37.022804260253906,0.25280317664146423,-7.5059733390808105,1.8926464319229126,-11.813935279846191
267,-95.75581359863281,75.74817657470703,3.8444745540618896,10.383560180664062,6.770619869232178,136.44131469726562,-10.244894027709961,-1.4594124555587769,0.008033182471990585,-23.601818084716797,-3.7401766777038574,11.462231636047363,0.033346015959978104,-37.963951110839844,0.04889053478837013,49.2733039855957,13.962209701538086,-22.589759826660156,-0.06918873637914658,-35.193817138671875,-0.20773513615131378,-10.316690444946289,7.890704154968262,-7.66098690032959,10.262803077697754,-1.4924166202545166,0.03234114125370979,-25.55501365661621,-1.6928960084915161,-2.5978002548217773,0.04459310695528984,-37.96980667114258,0.0304007176309824,53.81821823120117,-13.139046669006348,3.749919891357422,0.39131221175193787,-37.025089263916016,0.25531020760536194,-7.506002426147461,1.8952451944351196,-11.80846881866455
268,-95.7563247680664,75.74876403808594,3.848128318786621,10.378230094909668,6.771949291229248,136.43841552734375,-10.244041442871094,-1.4595690965652466,0.010157088749110699,-23.599468231201172,-3.733422040939331,11.454392433166504,0.03276378661394119,-37.9647102355957,0.04968620091676712,49.26921463012695,13.954628944396973,-22.586620330810547,-0.0764026865363121,-35.19612503051758,-0.20918960869312286,-10.326781272888184,7.896800994873047,-7.615850448608398,10.263300895690918,-1.491726040840149,0.0312914177775383,-25.561302185058594,-1.6925199031829834,-2.5923285484313965,0.0436965711414814,-37.96757507324219,0.029137227684259415,53.819190979003906,-13.124403953552246,3.7454657554626465,0.39359092712402344,-37.025230407714844,0.2584478259086609,-7.501807689666748,1.8958498239517212,-11.817090034484863
269,-95.75820922851562,75.74996185302734,3.8507823944091797,10.375041007995605,6.766529083251953,136.4345703125,-10.245457649230957,-1.458511233329773,0.01002194732427597,-23.603445053100586,-3.7220890522003174,11.460448265075684,0.029591485857963562,-37.96552276611328,0.04882887005805969,49.26666259765625,13.948707580566406,-22.59737777709961,-0.08984000980854034,-35.19961166381836,-0.20950669050216675,-10.340065956115723,7.902393341064453,-7.549383163452148,10.263490676879883,-1.4926679134368896,0.031222321093082428,-25.572113037109375,-1.6939021348953247,-2.5850019454956055,0.0413365475833416,-37.96729278564453,0.029282141476869583,53.82212829589844,-13.109253883361816,3.7452967166900635,0.3904281556606293,-37.02739334106445,0.2582625150680542,-7.4984846115112305,1.8878469467163086,-11.823617935180664
270,-95.75902557373047,75.74897766113281,3.8516924381256104,10.373233795166016,6.770784854888916,136.43655395507812,-10.241897583007812,-1.4588545560836792,0.00949415285140276,-23.597980499267578,-3.723572015762329,11.45706558227539,0.03233068063855171,-37.96506881713867,0.04891572147607803,49.26539993286133,13.948850631713867,-22.599058151245117,-0.07523169368505478,-35.19053649902344,-0.199000746011734,-10.323777198791504,7.899564743041992,-7.616633415222168,10.265999794006348,-1.493257761001587,0.030310530215501785,-25.582422256469727,-1.7014390230178833,-2.5893046855926514,0.0395507887005806,-37.96704864501953,0.02781270258128643,53.83747100830078,-13.093404769897461,3.747417449951172,0.38872647285461426,-37.02842712402344,0.2587515115737915,-7.503237724304199,1.8834024667739868,-11.8178129196167
271,-95.76044464111328,75.7500991821289,3.8510754108428955,10.373510360717773,6.766676902770996,136.43310546875,-10.243860244750977,-1.4593161344528198,0.008610240183770657,-23.599889755249023,-3.71871280670166,11.4681978225708,0.027629340067505836,-37.96583557128906,0.04726618155837059,49.26306915283203,13.952540397644043,-22.6114559173584,-0.08891194313764572,-35.19478988647461,-0.20302708446979523,-10.341080665588379,7.904554843902588,-7.541957855224609,10.264063835144043,-1.4930667877197266,0.029681852087378502,-25.584732055664062,-1.699011206626892,-2.583012342453003,0.034475184977054596,-37.966041564941406,0.026965778321027756,53.83897018432617,-13.089226722717285,3.7363686561584473,0.3882346749305725,-37.02958297729492,0.2621164321899414,-7.505081653594971,1.8805724382400513,-11.813407897949219
272,-95.76109313964844,75.74935150146484,3.850922107696533,10.37550163269043,6.772233963012695,136.42849731445312,-10.242338180541992,-1.4588254690170288,0.010262353345751762,-23.593347549438477,-3.722698211669922,11.47536563873291,0.03226443752646446,-37.96376037597656,0.048758164048194885,49.258296966552734,13.951403617858887,-22.62764549255371,-0.08503103256225586,-35.195167541503906,-0.20492947101593018,-10.33285140991211,7.91546106338501,-7.524340629577637,10.263583183288574,-1.4929848909378052,0.029098916798830032,-25.577285766601562,-1.6976478099822998,-2.5802206993103027,0.03413785248994827,-37.96517562866211,0.025515666231513023,53.83687973022461,-13.08409309387207,3.7373385429382324,0.38721752166748047,-37.02664566040039,0.26466894149780273,-7.503925800323486,1.8778231143951416,-11.812212944030762
273,-95.76248168945312,75.74813079833984,3.849867820739746,10.376701354980469,6.774581432342529,136.42893981933594,-10.244135856628418,-1.4596363306045532,0.01108227763324976,-23.5935001373291,-3.71665096282959,11.482714653015137,0.029914695769548416,-37.96230697631836,0.0473291277885437,49.25795364379883,13.956838607788086,-22.642263412475586,-0.08768355846405029,-35.19532775878906,-0.2058519572019577,-10.331395149230957,7.913346290588379,-7.518576622009277,10.262527465820312,-1.492394208908081,0.02751637063920498,-25.575441360473633,-1.6952621936798096,-2.5818674564361572,0.03045857883989811,-37.96405029296875,0.023933270946145058,53.838077545166016,-13.081735610961914,3.742478847503662,0.3849623203277588,-37.02463912963867,0.2676520347595215,-7.505777835845947,1.8722959756851196,-11.816668510437012
